Mes,Tarifa,Segmento,Unidades,Concepto,Division,Int. Horario,Cargos tarifarios
marzo 2020,DB2,Distribucion,$/kWh,Energia,Jalisco,NA,1.3762
marzo 2020,PDBT,Distribucion,$/kWh,Energia,Jalisco,NA,1.3089
marzo 2020,RABT,Distribucion,$/kWh,Energia,Jalisco,NA,1.3089
marzo 2020,APBT,Distribucion,$/kWh,Energia,Jalisco,NA,1.3089
marzo 2020,DB1,Distribucion,$/kWh,Energia,Noroeste,NA,0.8800
marzo 2020,DB2,Distribucion,$/kWh,Energia,Noroeste,NA,0.6953
marzo 2020,PDBT,Distribucion,$/kWh,Energia,Noroeste,NA,0.7575
marzo 2020,RABT,Distribucion,$/kWh,Energia,Noroeste,NA,0.7575
marzo 2020,APBT,Distribucion,$/kWh,Energia,Noroeste,NA,0.7575
marzo 2020,DB1,Distribucion,$/kWh,Energia,Norte,NA,1.3188
marzo 2020,DB2,Distribucion,$/kWh,Energia,Norte,NA,1.1681
marzo 2020,PDBT,Distribucion,$/kWh,Energia,Norte,NA,1.2468
marzo 2020,RABT,Distribucion,$/kWh,Energia,Norte,NA,1.2468
marzo 2020,APBT,Distribucion,$/kWh,Energia,Norte,NA,1.2468
marzo 2020,DB1,Distribucion,$/kWh,Energia,Oriente,NA,1.5294
marzo 2020,DB2,Distribucion,$/kWh,Energia,Oriente,NA,1.3107
marzo 2020,PDBT,Distribucion,$/kWh,Energia,Oriente,NA,1.2465
marzo 2020,RABT,Distribucion,$/kWh,Energia,Oriente,NA,1.2465
marzo 2020,APBT,Distribucion,$/kWh,Energia,Oriente,NA,1.2465
marzo 2020,DB1,Distribucion,$/kWh,Energia,Peninsular,NA,0.9991
marzo 2020,DB2,Distribucion,$/kWh,Energia,Peninsular,NA,0.8271
marzo 2020,PDBT,Distribucion,$/kWh,Energia,Peninsular,NA,0.9608
marzo 2020,RABT,Distribucion,$/kWh,Energia,Peninsular,NA,0.9608
marzo 2020,APBT,Distribucion,$/kWh,Energia,Peninsular,NA,0.9608
marzo 2020,DB1,Distribucion,$/kWh,Energia,Sureste,NA,1.3328
marzo 2020,DB2,Distribucion,$/kWh,Energia,Sureste,NA,1.1422
marzo 2020,PDBT,Distribucion,$/kWh,Energia,Sureste,NA,1.0863
marzo 2020,RABT,Distribucion,$/kWh,Energia,Sureste,NA,1.0863
marzo 2020,APBT,Distribucion,$/kWh,Energia,Sureste,NA,1.0863
marzo 2020,DB1,Distribucion,$/kWh,Energia,Valle de Mexico Centro,NA,0.7364
marzo 2020,DB2,Distribucion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6311
marzo 2020,PDBT,Distribucion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6002
marzo 2020,RABT,Distribucion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6002
marzo 2020,APBT,Distribucion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6002
marzo 2020,DB1,Distribucion,$/kWh,Energia,Valle de Mexico Norte,NA,0.9426
marzo 2020,DB2,Distribucion,$/kWh,Energia,Valle de Mexico Norte,NA,0.8077
marzo 2020,PDBT,Distribucion,$/kWh,Energia,Valle de Mexico Norte,NA,0.7682
marzo 2020,RABT,Distribucion,$/kWh,Energia,Valle de Mexico Norte,NA,0.7682
marzo 2020,APBT,Distribucion,$/kWh,Energia,Valle de Mexico Norte,NA,0.7682
marzo 2020,DB1,Distribucion,$/kWh,Energia,Valle de Mexico Sur,NA,0.9116
marzo 2020,DB2,Distribucion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7812
marzo 2020,PDBT,Distribucion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7430
marzo 2020,RABT,Distribucion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7430
marzo 2020,APBT,Distribucion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7430
marzo 2020,DB1,Generacion,$/kWh,Energia,Baja California,NA,0.5337
marzo 2020,DB2,Generacion,$/kWh,Energia,Baja California,NA,0.5336
marzo 2020,PDBT,Generacion,$/kWh,Energia,Baja California,NA,0.5771
marzo 2020,GDBT,Generacion,$/kWh,Energia,Baja California,NA,0.5838
marzo 2020,RABT,Generacion,$/kWh,Energia,Baja California,NA,0.5324
marzo 2020,APBT,Generacion,$/kWh,Energia,Baja California,NA,0.4799
marzo 2020,APMT,Generacion,$/kWh,Energia,Baja California,NA,0.4124
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Baja California,B,0.3673
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Baja California,I,0.6651
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Baja California,P,0.9576
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Baja California,NA,0.4560
marzo 2020,RAMT,Generacion,$/kWh,Energia,Baja California,NA,0.5250
marzo 2020,DIST,Generacion,$/kWh,Energia,Baja California,B,0.4013
marzo 2020,DIST,Generacion,$/kWh,Energia,Baja California,I,0.7267
marzo 2020,DIST,Generacion,$/kWh,Energia,Baja California,P,1.0474
marzo 2020,DIST,Generacion,$/kWh,Energia,Baja California,SP,0.9833
marzo 2020,DIT,Generacion,$/kWh,Energia,Baja California,B,0.4640
marzo 2020,DIT,Generacion,$/kWh,Energia,Baja California,I,0.8401
marzo 2020,DIT,Generacion,$/kWh,Energia,Baja California,P,1.2070
marzo 2020,DIT,Generacion,$/kWh,Energia,Baja California,SP,1.1336
marzo 2020,DB1,Generacion,$/kWh,Energia,Baja California Sur,NA,0.7627
marzo 2020,DB2,Generacion,$/kWh,Energia,Baja California Sur,NA,0.7607
marzo 2020,PDBT,Generacion,$/kWh,Energia,Baja California Sur,NA,2.0669
marzo 2020,GDBT,Generacion,$/kWh,Energia,Baja California Sur,NA,2.4891
marzo 2020,RABT,Generacion,$/kWh,Energia,Baja California Sur,NA,0.7601
marzo 2020,APBT,Generacion,$/kWh,Energia,Baja California Sur,NA,2.5645
marzo 2020,APMT,Generacion,$/kWh,Energia,Baja California Sur,NA,1.7239
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Baja California Sur,B,1.6725
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Baja California Sur,I,2.1697
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Baja California Sur,P,3.1240
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Baja California Sur,NA,1.8838
marzo 2020,RAMT,Generacion,$/kWh,Energia,Baja California Sur,NA,0.7245
marzo 2020,DIST,Generacion,$/kWh,Energia,Baja California Sur,B,1.8235
marzo 2020,DIST,Generacion,$/kWh,Energia,Baja California Sur,I,2.3657
marzo 2020,DIST,Generacion,$/kWh,Energia,Baja California Sur,P,3.4100
marzo 2020,DIST,Generacion,$/kWh,Energia,Baja California Sur,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Baja California Sur,B,2.1337
marzo 2020,DIT,Generacion,$/kWh,Energia,Baja California Sur,I,2.6910
marzo 2020,DIT,Generacion,$/kWh,Energia,Baja California Sur,P,3.8664
marzo 2020,DIT,Generacion,$/kWh,Energia,Baja California Sur,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Bajio,NA,0.6911
marzo 2020,DB2,Generacion,$/kWh,Energia,Bajio,NA,0.6882
marzo 2020,PDBT,Generacion,$/kWh,Energia,Bajio,NA,1.4406
marzo 2020,GDBT,Generacion,$/kWh,Energia,Bajio,NA,1.4555
marzo 2020,RABT,Generacion,$/kWh,Energia,Bajio,NA,0.6744
marzo 2020,APBT,Generacion,$/kWh,Energia,Bajio,NA,1.2811
marzo 2020,APMT,Generacion,$/kWh,Energia,Bajio,NA,1.0328
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Bajio,B,0.7572
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Bajio,I,1.4775
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Bajio,P,1.7072
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Bajio,NA,1.1816
marzo 2020,RAMT,Generacion,$/kWh,Energia,Bajio,NA,0.6385
marzo 2020,DIST,Generacion,$/kWh,Energia,Bajio,B,0.7926
marzo 2020,DIST,Generacion,$/kWh,Energia,Bajio,I,1.4043
marzo 2020,DIST,Generacion,$/kWh,Energia,Bajio,P,1.6976
marzo 2020,DIST,Generacion,$/kWh,Energia,Bajio,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Bajio,B,0.6805
marzo 2020,DIT,Generacion,$/kWh,Energia,Bajio,I,1.3303
marzo 2020,DIT,Generacion,$/kWh,Energia,Bajio,P,1.4795
marzo 2020,DIT,Generacion,$/kWh,Energia,Bajio,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6641
marzo 2020,DB2,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6649
marzo 2020,PDBT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.2549
marzo 2020,GDBT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.1045
marzo 2020,RABT,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6571
marzo 2020,APBT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.1695
marzo 2020,APMT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.0331
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,B,0.7552
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,I,1.4798
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,P,1.6882
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Centro Occidente,NA,1.0564
marzo 2020,RAMT,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6375
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,B,0.7585
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,I,1.3496
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,P,1.6191
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,B,0.7139
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,I,1.3320
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,P,1.5045
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6851
marzo 2020,DB2,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6873
marzo 2020,PDBT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.2506
marzo 2020,GDBT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.3107
marzo 2020,RABT,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6697
marzo 2020,APBT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.2598
marzo 2020,APMT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.0301
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,B,0.7529
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,I,1.4806
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,P,1.6931
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Centro Oriente,NA,1.1645
marzo 2020,RAMT,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6366
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,B,0.7444
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,I,1.3853
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,P,1.5842
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,B,0.7575
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,I,1.3523
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,P,1.6139
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Centro Sur,NA,0.6980
marzo 2020,DB2,Generacion,$/kWh,Energia,Centro Sur,NA,0.6894
marzo 2020,PDBT,Generacion,$/kWh,Energia,Centro Sur,NA,1.1701
marzo 2020,GDBT,Generacion,$/kWh,Energia,Centro Sur,NA,1.1852
marzo 2020,RABT,Generacion,$/kWh,Energia,Centro Sur,NA,0.6880
marzo 2020,APBT,Generacion,$/kWh,Energia,Centro Sur,NA,1.3845
marzo 2020,APMT,Generacion,$/kWh,Energia,Centro Sur,NA,0.8066
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,B,0.6785
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,I,1.3292
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,P,1.5270
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Centro Sur,NA,0.9421
marzo 2020,RAMT,Generacion,$/kWh,Energia,Centro Sur,NA,0.6419
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,B,0.7831
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,I,1.4026
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,P,1.6674
marzo 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,B,0.8146
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,I,1.4555
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,P,1.7215
marzo 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6528
marzo 2020,DB2,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6559
marzo 2020,PDBT,Generacion,$/kWh,Energia,Golfo Centro,NA,1.4199
marzo 2020,GDBT,Generacion,$/kWh,Energia,Golfo Centro,NA,1.2950
marzo 2020,RABT,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6519
marzo 2020,APBT,Generacion,$/kWh,Energia,Golfo Centro,NA,1.1170
marzo 2020,APMT,Generacion,$/kWh,Energia,Golfo Centro,NA,0.9545
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,B,0.7092
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,I,1.3175
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,P,1.5540
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Golfo Centro,NA,1.0213
marzo 2020,RAMT,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6286
marzo 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,B,0.7328
marzo 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,I,1.2808
marzo 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,P,1.4674
marzo 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,B,0.7752
marzo 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,I,1.4383
marzo 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,P,1.5756
marzo 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6389
marzo 2020,DB2,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6389
marzo 2020,PDBT,Generacion,$/kWh,Energia,Golfo Norte,NA,1.2524
marzo 2020,GDBT,Generacion,$/kWh,Energia,Golfo Norte,NA,1.0466
marzo 2020,RABT,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6379
marzo 2020,APBT,Generacion,$/kWh,Energia,Golfo Norte,NA,1.0455
marzo 2020,APMT,Generacion,$/kWh,Energia,Golfo Norte,NA,0.8356
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,B,0.7276
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,I,1.2239
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,P,1.3428
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Golfo Norte,NA,0.9427
marzo 2020,RAMT,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6077
marzo 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,B,0.7060
marzo 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,I,1.2046
marzo 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,P,1.3220
marzo 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,B,0.6330
marzo 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,I,1.1672
marzo 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,P,1.2300
marzo 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Jalisco,NA,0.6853
marzo 2020,DB2,Generacion,$/kWh,Energia,Jalisco,NA,0.6870
marzo 2020,PDBT,Generacion,$/kWh,Energia,Jalisco,NA,1.5399
marzo 2020,GDBT,Generacion,$/kWh,Energia,Jalisco,NA,1.1453
marzo 2020,RABT,Generacion,$/kWh,Energia,Jalisco,NA,0.6756
marzo 2020,APBT,Generacion,$/kWh,Energia,Jalisco,NA,1.2952
marzo 2020,APMT,Generacion,$/kWh,Energia,Jalisco,NA,1.0429
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,B,0.7211
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,I,1.4214
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,P,1.6208
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Jalisco,NA,1.0733
marzo 2020,RAMT,Generacion,$/kWh,Energia,Jalisco,NA,0.6395
marzo 2020,DIST,Generacion,$/kWh,Energia,Jalisco,B,0.7763
marzo 2020,DIST,Generacion,$/kWh,Energia,Jalisco,I,1.3860
marzo 2020,DIST,Generacion,$/kWh,Energia,Jalisco,P,1.6688
marzo 2020,DIST,Generacion,$/kWh,Energia,Jalisco,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Jalisco,B,0.6936
marzo 2020,DIT,Generacion,$/kWh,Energia,Jalisco,I,1.3353
marzo 2020,DIT,Generacion,$/kWh,Energia,Jalisco,P,1.5278
marzo 2020,DIT,Generacion,$/kWh,Energia,Jalisco,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Noroeste,NA,0.6238
marzo 2020,DB2,Generacion,$/kWh,Energia,Noroeste,NA,0.6237
marzo 2020,PDBT,Generacion,$/kWh,Energia,Noroeste,NA,1.2182
marzo 2020,GDBT,Generacion,$/kWh,Energia,Noroeste,NA,1.1701
marzo 2020,RABT,Generacion,$/kWh,Energia,Noroeste,NA,0.6209
marzo 2020,APBT,Generacion,$/kWh,Energia,Noroeste,NA,1.0328
marzo 2020,APMT,Generacion,$/kWh,Energia,Noroeste,NA,0.8935
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,B,0.6822
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,I,1.1966
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,P,1.3450
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Noroeste,NA,0.9744
marzo 2020,RAMT,Generacion,$/kWh,Energia,Noroeste,NA,0.6035
marzo 2020,DIST,Generacion,$/kWh,Energia,Noroeste,B,0.7057
marzo 2020,DIST,Generacion,$/kWh,Energia,Noroeste,I,1.1475
marzo 2020,DIST,Generacion,$/kWh,Energia,Noroeste,P,1.3646
marzo 2020,DIST,Generacion,$/kWh,Energia,Noroeste,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Noroeste,B,0.6102
marzo 2020,DIT,Generacion,$/kWh,Energia,Noroeste,I,1.0728
marzo 2020,DIT,Generacion,$/kWh,Energia,Noroeste,P,1.1928
marzo 2020,DIT,Generacion,$/kWh,Energia,Noroeste,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Norte,NA,0.6543
marzo 2020,DB2,Generacion,$/kWh,Energia,Norte,NA,0.6438
marzo 2020,PDBT,Generacion,$/kWh,Energia,Norte,NA,1.0917
marzo 2020,GDBT,Generacion,$/kWh,Energia,Norte,NA,1.2273
marzo 2020,RABT,Generacion,$/kWh,Energia,Norte,NA,0.6436
marzo 2020,APBT,Generacion,$/kWh,Energia,Norte,NA,1.0998
marzo 2020,APMT,Generacion,$/kWh,Energia,Norte,NA,0.9228
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Norte,B,0.7279
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Norte,I,1.2584
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Norte,P,1.5017
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Norte,NA,0.9210
marzo 2020,RAMT,Generacion,$/kWh,Energia,Norte,NA,0.6189
marzo 2020,DIST,Generacion,$/kWh,Energia,Norte,B,0.6842
marzo 2020,DIST,Generacion,$/kWh,Energia,Norte,I,1.2019
marzo 2020,DIST,Generacion,$/kWh,Energia,Norte,P,1.4381
marzo 2020,DIST,Generacion,$/kWh,Energia,Norte,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Norte,B,0.6870
marzo 2020,DIT,Generacion,$/kWh,Energia,Norte,I,1.1971
marzo 2020,DIT,Generacion,$/kWh,Energia,Norte,P,1.3870
marzo 2020,DIT,Generacion,$/kWh,Energia,Norte,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Oriente,NA,0.6661
marzo 2020,DB2,Generacion,$/kWh,Energia,Oriente,NA,0.6698
marzo 2020,PDBT,Generacion,$/kWh,Energia,Oriente,NA,1.2429
marzo 2020,GDBT,Generacion,$/kWh,Energia,Oriente,NA,1.0143
marzo 2020,RABT,Generacion,$/kWh,Energia,Oriente,NA,0.6621
marzo 2020,APBT,Generacion,$/kWh,Energia,Oriente,NA,1.2140
marzo 2020,APMT,Generacion,$/kWh,Energia,Oriente,NA,1.0083
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,B,0.6465
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,I,1.2665
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,P,1.4438
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Oriente,NA,0.9936
marzo 2020,RAMT,Generacion,$/kWh,Energia,Oriente,NA,0.6326
marzo 2020,DIST,Generacion,$/kWh,Energia,Oriente,B,0.7044
marzo 2020,DIST,Generacion,$/kWh,Energia,Oriente,I,1.3574
marzo 2020,DIST,Generacion,$/kWh,Energia,Oriente,P,1.5471
marzo 2020,DIST,Generacion,$/kWh,Energia,Oriente,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Oriente,B,0.7783
marzo 2020,DIT,Generacion,$/kWh,Energia,Oriente,I,1.3669
marzo 2020,DIT,Generacion,$/kWh,Energia,Oriente,P,1.6228
marzo 2020,DIT,Generacion,$/kWh,Energia,Oriente,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Peninsular,NA,0.7132
marzo 2020,DB2,Generacion,$/kWh,Energia,Peninsular,NA,0.7064
marzo 2020,PDBT,Generacion,$/kWh,Energia,Peninsular,NA,1.6059
marzo 2020,GDBT,Generacion,$/kWh,Energia,Peninsular,NA,1.6643
marzo 2020,RABT,Generacion,$/kWh,Energia,Peninsular,NA,0.7060
marzo 2020,APBT,Generacion,$/kWh,Energia,Peninsular,NA,1.3982
marzo 2020,APMT,Generacion,$/kWh,Energia,Peninsular,NA,1.1459
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Peninsular,B,0.9147
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Peninsular,I,1.6568
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Peninsular,P,1.8686
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Peninsular,NA,1.3551
marzo 2020,RAMT,Generacion,$/kWh,Energia,Peninsular,NA,0.6690
marzo 2020,DIST,Generacion,$/kWh,Energia,Peninsular,B,0.8169
marzo 2020,DIST,Generacion,$/kWh,Energia,Peninsular,I,1.5148
marzo 2020,DIST,Generacion,$/kWh,Energia,Peninsular,P,1.6692
marzo 2020,DIST,Generacion,$/kWh,Energia,Peninsular,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Peninsular,B,0.8037
marzo 2020,DIT,Generacion,$/kWh,Energia,Peninsular,I,1.4971
marzo 2020,DIT,Generacion,$/kWh,Energia,Peninsular,P,1.6127
marzo 2020,DIT,Generacion,$/kWh,Energia,Peninsular,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Sureste,NA,0.6804
marzo 2020,DB2,Generacion,$/kWh,Energia,Sureste,NA,0.6749
marzo 2020,PDBT,Generacion,$/kWh,Energia,Sureste,NA,1.3534
marzo 2020,GDBT,Generacion,$/kWh,Energia,Sureste,NA,1.1419
marzo 2020,RABT,Generacion,$/kWh,Energia,Sureste,NA,0.6706
marzo 2020,APBT,Generacion,$/kWh,Energia,Sureste,NA,1.2648
marzo 2020,APMT,Generacion,$/kWh,Energia,Sureste,NA,1.0754
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Sureste,B,0.7184
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Sureste,I,1.3729
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Sureste,P,1.5606
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Sureste,NA,0.9531
marzo 2020,RAMT,Generacion,$/kWh,Energia,Sureste,NA,0.6436
marzo 2020,DIST,Generacion,$/kWh,Energia,Sureste,B,0.7477
marzo 2020,DIST,Generacion,$/kWh,Energia,Sureste,I,1.3828
marzo 2020,DIST,Generacion,$/kWh,Energia,Sureste,P,1.6239
marzo 2020,DIST,Generacion,$/kWh,Energia,Sureste,SP,0.0000
marzo 2020,DIT,Generacion,$/kWh,Energia,Sureste,B,0.6326
marzo 2020,DIT,Generacion,$/kWh,Energia,Sureste,I,1.2143
marzo 2020,DIT,Generacion,$/kWh,Energia,Sureste,P,1.3523
marzo 2020,DIT,Generacion,$/kWh,Energia,Sureste,SP,0.0000
marzo 2020,DB1,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,0.7000
marzo 2020,DB2,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6991
marzo 2020,PDBT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,1.5260
marzo 2020,GDBT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,1.5975
marzo 2020,RABT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6870
marzo 2020,APBT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,1.3790
marzo 2020,APMT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,1.0201
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Centro,B,0.8039
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Centro,I,1.4389
marzo 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Centro,P,1.7089
marzo 2020,GDMTO,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,1.2311
marzo 2020,RAMT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6356
marzo 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,B,0.8214
marzo 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,I,1.5318
marzo 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,P,1.7546
marzo 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,SP,0.0000
