Mes,Tarifa,Segmento,Unidades,Concepto,Division,Int. Horario,Cargos Tarifarios,
junio 2018,DIT,Generacion,$/kWh,Energia,Baja California Sur,I,2.3569,
junio 2018,DIT,Generacion,$/kWh,Energia,Baja California Sur,P,3.3864,
junio 2018,DIT,Generacion,$/kWh,Energia,Baja California Sur,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Baja California Sur,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Baja California Sur,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Baja California Sur,NA,83.98,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Baja California Sur,NA,197.6032,
junio 2018,DIST,Capacidad,$/kW,Potencia,Baja California Sur,NA,220.3581,
junio 2018,DIT,Capacidad,$/kW,Potencia,Baja California Sur,NA,255.9561,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Baja California Sur,NA,655.38,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Baja California Sur,NA,1966.14,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Baja California Sur,NA,1966.14,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Baja California Sur,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Baja California Sur,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Baja California Sur,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Bajio,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Bajio,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Bajio,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Bajio,B,0.6631,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Bajio,I,1.2941,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Bajio,P,1.4953,
junio 2018,DIST,Generacion,$/kWh,Energia,Bajio,B,0.6941,
junio 2018,DIST,Generacion,$/kWh,Energia,Bajio,I,1.2299,
junio 2018,DIST,Generacion,$/kWh,Energia,Bajio,P,1.4868,
junio 2018,DIST,Generacion,$/kWh,Energia,Bajio,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Bajio,B,0.596,
junio 2018,DIT,Generacion,$/kWh,Energia,Bajio,I,1.1651,
junio 2018,DIT,Generacion,$/kWh,Energia,Bajio,P,1.2958,
junio 2018,DIT,Generacion,$/kWh,Energia,Bajio,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Bajio,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Bajio,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Bajio,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Bajio,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Bajio,NA,90.16,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Bajio,NA,302.0054,
junio 2018,DIST,Capacidad,$/kW,Potencia,Bajio,NA,309.3844,
junio 2018,DIT,Capacidad,$/kW,Potencia,Bajio,NA,309.3844,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Bajio,NA,436.21,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Bajio,NA,1308.62,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Bajio,NA,1308.62,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Bajio,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Bajio,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Bajio,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Centro Occidente,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Centro Occidente,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Centro Occidente,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,B,0.6614,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,I,1.2961,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,P,1.4786,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Occidente,B,0.6644,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Occidente,I,1.182,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Occidente,P,1.4181,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Occidente,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Occidente,B,0.6253,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Occidente,I,1.1666,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Occidente,P,1.3177,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Occidente,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Centro Occidente,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Centro Occidente,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Centro Occidente,NA,142.82,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Centro Occidente,NA,301.8847,
junio 2018,DIST,Capacidad,$/kW,Potencia,Centro Occidente,NA,309.3844,
junio 2018,DIT,Capacidad,$/kW,Potencia,Centro Occidente,NA,309.3844,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Centro Occidente,NA,382.66,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Centro Occidente,NA,1147.99,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Centro Occidente,NA,1147.99,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Centro Occidente,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Centro Occidente,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Centro Occidente,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Centro Oriente,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Centro Oriente,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Centro Oriente,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,B,0.6594,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,I,1.2968,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,P,1.4829,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Oriente,B,0.652,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Oriente,I,1.2133,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Oriente,P,1.3875,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Oriente,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Oriente,B,0.6634,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Oriente,I,1.1844,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Oriente,P,1.4135,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Oriente,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Centro Oriente,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Centro Oriente,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Centro Oriente,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Centro Oriente,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Centro Oriente,NA,139.09,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Centro Oriente,NA,299.2022,
junio 2018,DIST,Capacidad,$/kW,Potencia,Centro Oriente,NA,309.3844,
junio 2018,DIT,Capacidad,$/kW,Potencia,Centro Oriente,NA,309.3844,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Centro Oriente,NA,428.56,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Centro Oriente,NA,1285.68,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Centro Oriente,NA,1285.68,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Centro Oriente,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Centro Oriente,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Centro Oriente,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Centro Sur,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Centro Sur,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Centro Sur,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Centro Sur,B,0.5943,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Centro Sur,I,1.1642,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Centro Sur,P,1.3374,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Sur,B,0.6858,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Sur,I,1.2284,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Sur,P,1.4604,
junio 2018,DIST,Generacion,$/kWh,Energia,Centro Sur,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Sur,B,0.7135,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Sur,I,1.2748,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Sur,P,1.5077,
junio 2018,DIT,Generacion,$/kWh,Energia,Centro Sur,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Centro Sur,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Centro Sur,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Centro Sur,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Centro Sur,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Centro Sur,NA,205.59,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Centro Sur,NA,280.9713,
junio 2018,DIST,Capacidad,$/kW,Potencia,Centro Sur,NA,309.3844,
junio 2018,DIT,Capacidad,$/kW,Potencia,Centro Sur,NA,309.3844,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Centro Sur,NA,474.5,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Centro Sur,NA,1423.5,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Centro Sur,NA,1423.5,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Centro Sur,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Centro Sur,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Centro Sur,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Golfo Centro,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Golfo Centro,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Golfo Centro,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,B,0.6211,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,I,1.154,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,P,1.361,
junio 2018,DIST,Generacion,$/kWh,Energia,Golfo Centro,B,0.6418,
junio 2018,DIST,Generacion,$/kWh,Energia,Golfo Centro,I,1.1217,
junio 2018,DIST,Generacion,$/kWh,Energia,Golfo Centro,P,1.2852,
junio 2018,DIST,Generacion,$/kWh,Energia,Golfo Centro,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Golfo Centro,B,0.679,
junio 2018,DIT,Generacion,$/kWh,Energia,Golfo Centro,I,1.2597,
junio 2018,DIT,Generacion,$/kWh,Energia,Golfo Centro,P,1.38,
junio 2018,DIT,Generacion,$/kWh,Energia,Golfo Centro,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Golfo Centro,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Golfo Centro,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Golfo Centro,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Golfo Centro,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Golfo Centro,NA,114.82,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Golfo Centro,NA,302.0054,
junio 2018,DIST,Capacidad,$/kW,Potencia,Golfo Centro,NA,309.3844,
junio 2018,DIT,Capacidad,$/kW,Potencia,Golfo Centro,NA,309.3844,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Golfo Centro,NA,447.83,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Golfo Centro,NA,1343.48,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Golfo Centro,NA,1343.48,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Golfo Centro,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Golfo Centro,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Golfo Centro,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Golfo Norte,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Golfo Norte,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Golfo Norte,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,B,0.6372,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,I,1.072,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,P,1.1761,
junio 2018,DIST,Generacion,$/kWh,Energia,Golfo Norte,B,0.6183,
junio 2018,DIST,Generacion,$/kWh,Energia,Golfo Norte,I,1.055,
junio 2018,DIST,Generacion,$/kWh,Energia,Golfo Norte,P,1.1579,
junio 2018,DIST,Generacion,$/kWh,Energia,Golfo Norte,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Golfo Norte,B,0.5544,
junio 2018,DIT,Generacion,$/kWh,Energia,Golfo Norte,I,1.0223,
junio 2018,DIT,Generacion,$/kWh,Energia,Golfo Norte,P,1.0773,
junio 2018,DIT,Generacion,$/kWh,Energia,Golfo Norte,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Golfo Norte,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Golfo Norte,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Golfo Norte,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Golfo Norte,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Golfo Norte,NA,53.64,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Golfo Norte,NA,309.3844,
junio 2018,DIST,Capacidad,$/kW,Potencia,Golfo Norte,NA,309.3844,
junio 2018,DIT,Capacidad,$/kW,Potencia,Golfo Norte,NA,309.3844,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Golfo Norte,NA,524.69,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Golfo Norte,NA,1574.07,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Golfo Norte,NA,1574.07,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Golfo Norte,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Golfo Norte,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Golfo Norte,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Jalisco,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Jalisco,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Jalisco,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Jalisco,B,0.6316,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Jalisco,I,1.245,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Jalisco,P,1.4196,
junio 2018,DIST,Generacion,$/kWh,Energia,Jalisco,B,0.6799,
junio 2018,DIST,Generacion,$/kWh,Energia,Jalisco,I,1.214,
junio 2018,DIST,Generacion,$/kWh,Energia,Jalisco,P,1.4616,
junio 2018,DIST,Generacion,$/kWh,Energia,Jalisco,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Jalisco,B,0.6074,
junio 2018,DIT,Generacion,$/kWh,Energia,Jalisco,I,1.1695,
junio 2018,DIT,Generacion,$/kWh,Energia,Jalisco,P,1.3381,
junio 2018,DIT,Generacion,$/kWh,Energia,Jalisco,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Jalisco,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Jalisco,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Jalisco,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Jalisco,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Jalisco,NA,148.5,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Jalisco,NA,302.0054,
junio 2018,DIST,Capacidad,$/kW,Potencia,Jalisco,NA,309.3844,
junio 2018,DIT,Capacidad,$/kW,Potencia,Jalisco,NA,302.0054,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Jalisco,NA,486.8,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Jalisco,NA,1460.41,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Jalisco,NA,1460.41,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Jalisco,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Jalisco,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Jalisco,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Noroeste,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Noroeste,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Noroeste,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Noroeste,B,0.5975,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Noroeste,I,1.0481,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Noroeste,P,1.178,
junio 2018,DIST,Generacion,$/kWh,Energia,Noroeste,B,0.618,
junio 2018,DIST,Generacion,$/kWh,Energia,Noroeste,I,1.005,
junio 2018,DIST,Generacion,$/kWh,Energia,Noroeste,P,1.1952,
junio 2018,DIST,Generacion,$/kWh,Energia,Noroeste,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Noroeste,B,0.5344,
junio 2018,DIT,Generacion,$/kWh,Energia,Noroeste,I,0.9396,
junio 2018,DIT,Generacion,$/kWh,Energia,Noroeste,P,1.0447,
junio 2018,DIT,Generacion,$/kWh,Energia,Noroeste,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Noroeste,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Noroeste,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Noroeste,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Noroeste,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Noroeste,NA,84.16,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Noroeste,NA,302.0054,
junio 2018,DIST,Capacidad,$/kW,Potencia,Noroeste,NA,309.3844,
junio 2018,DIT,Capacidad,$/kW,Potencia,Noroeste,NA,301.9385,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Noroeste,NA,591.73,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Noroeste,NA,1775.19,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Noroeste,NA,1775.19,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Noroeste,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Noroeste,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Noroeste,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Norte,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Norte,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Norte,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Norte,B,0.6375,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Norte,I,1.1022,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Norte,P,1.3153,
junio 2018,DIST,Generacion,$/kWh,Energia,Norte,B,0.5993,
junio 2018,DIST,Generacion,$/kWh,Energia,Norte,I,1.0526,
junio 2018,DIST,Generacion,$/kWh,Energia,Norte,P,1.2596,
junio 2018,DIST,Generacion,$/kWh,Energia,Norte,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Norte,B,0.6017,
junio 2018,DIT,Generacion,$/kWh,Energia,Norte,I,1.0485,
junio 2018,DIT,Generacion,$/kWh,Energia,Norte,P,1.2148,
junio 2018,DIT,Generacion,$/kWh,Energia,Norte,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Norte,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Norte,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Norte,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Norte,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Norte,NA,68.83,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Norte,NA,309.3844,
junio 2018,DIST,Capacidad,$/kW,Potencia,Norte,NA,309.3844,
junio 2018,DIT,Capacidad,$/kW,Potencia,Norte,NA,309.3844,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Norte,NA,926.62,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Norte,NA,2779.86,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Norte,NA,2779.86,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Norte,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Norte,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Norte,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Oriente,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Oriente,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Oriente,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Oriente,B,0.5662,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Oriente,I,1.1093,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Oriente,P,1.2646,
junio 2018,DIST,Generacion,$/kWh,Energia,Oriente,B,0.617,
junio 2018,DIST,Generacion,$/kWh,Energia,Oriente,I,1.1889,
junio 2018,DIST,Generacion,$/kWh,Energia,Oriente,P,1.355,
junio 2018,DIST,Generacion,$/kWh,Energia,Oriente,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Oriente,B,0.6817,
junio 2018,DIT,Generacion,$/kWh,Energia,Oriente,I,1.1972,
junio 2018,DIT,Generacion,$/kWh,Energia,Oriente,P,1.4213,
junio 2018,DIT,Generacion,$/kWh,Energia,Oriente,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Oriente,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Oriente,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Oriente,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Oriente,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Oriente,NA,189.25,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Oriente,NA,277.2088,
junio 2018,DIST,Capacidad,$/kW,Potencia,Oriente,NA,309.3844,
junio 2018,DIT,Capacidad,$/kW,Potencia,Oriente,NA,309.3844,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Oriente,NA,468.15,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Oriente,NA,1404.44,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Oriente,NA,1404.44,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Oriente,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Oriente,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Oriente,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Peninsular,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Peninsular,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Peninsular,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Peninsular,B,0.8011,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Peninsular,I,1.4511,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Peninsular,P,1.6366,
junio 2018,DIST,Generacion,$/kWh,Energia,Peninsular,B,0.7155,
junio 2018,DIST,Generacion,$/kWh,Energia,Peninsular,I,1.3267,
junio 2018,DIST,Generacion,$/kWh,Energia,Peninsular,P,1.462,
junio 2018,DIST,Generacion,$/kWh,Energia,Peninsular,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Peninsular,B,0.7039,
junio 2018,DIT,Generacion,$/kWh,Energia,Peninsular,I,1.3113,
junio 2018,DIT,Generacion,$/kWh,Energia,Peninsular,P,1.4125,
junio 2018,DIT,Generacion,$/kWh,Energia,Peninsular,SP,0,
junio 2018,GDMTH,Transmision,$/kWh,Energia,Peninsular,NA,0.1585,
junio 2018,DIST,Transmision,$/kWh,Energia,Peninsular,NA,0.1585,
junio 2018,DIT,Transmision,$/kWh,Energia,Peninsular,NA,0.0696,
junio 2018,GDMTH,Perdidas,$/kWh,Energia,Peninsular,NA,0,
junio 2018,GDMTH,Distribucion,$/kW,Potencia,Peninsular,NA,84.18,
junio 2018,GDMTH,Capacidad,$/kW,Potencia,Peninsular,NA,302.0054,
junio 2018,DIST,Capacidad,$/kW,Potencia,Peninsular,NA,298.7247,
junio 2018,DIT,Capacidad,$/kW,Potencia,Peninsular,NA,295.3831,
junio 2018,GDMTH,Suministro,$/Cliente,Usuarios,Peninsular,NA,495.59,
junio 2018,DIST,Suministro,$/Cliente,Usuarios,Peninsular,NA,1486.76,
junio 2018,DIT,Suministro,$/Cliente,Usuarios,Peninsular,NA,1486.76,
junio 2018,GDMTH,SCnMEM,$/kWh,Energia,Peninsular,NA,0.0054,
junio 2018,DIST,SCnMEM,$/kWh,Energia,Peninsular,NA,0.0054,
junio 2018,DIT,SCnMEM,$/kWh,Energia,Peninsular,NA,0.0054,
junio 2018,GDMTH,CENACE,$/kWh,Energia,Sureste,NA,0.0061,
junio 2018,DIST,CENACE,$/kWh,Energia,Sureste,NA,0.0061,
junio 2018,DIT,CENACE,$/kWh,Energia,Sureste,NA,0.0061,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Sureste,B,0.6292,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Sureste,I,1.2024,
junio 2018,GDMTH,Generacion,$/kWh,Energia,Sureste,P,1.3668,
junio 2018,DIST,Generacion,$/kWh,Energia,Sureste,B,0.6548,
junio 2018,DIST,Generacion,$/kWh,Energia,Sureste,I,1.2111,
junio 2018,DIST,Generacion,$/kWh,Energia,Sureste,P,1.4223,
junio 2018,DIST,Generacion,$/kWh,Energia,Sureste,SP,0,
junio 2018,DIT,Generacion,$/kWh,Energia,Sureste,B,0.554,
junio 2018,DIT,Generacion,$/kWh,Energia,Sureste,I,1.0635,
junio 2018,DIT,Generacion,$/kWh,Energia,Sureste,P,1.1844,
junio 2018,DIT,Generacion,$/kWh,Energia,Sureste,SP,0,
